2026-03-04 23:44:11,311 - INFO - 爬虫启动
2026-03-05 10:29:42,128 - INFO -   发现YouTube链接，尝试获取transcript: https://www.youtube.com/watch?v=g1Qf-Xa9dRA&t=129s
2026-03-05 10:29:42,631 - INFO - [23] Bell, Wesley: 正在处理 media 第 1 页
2026-03-05 10:29:42,634 - INFO - [23] Bell, Wesley: 发现翻页链接: https://bell.house.gov/?page=0
2026-03-05 10:29:42,642 - INFO - [23] Bell, Wesley: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:29:48,637 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPConnectionPool(host='127.0.0.1', port=7890): Read timed out. (read timeout=20)")': http://barrett.house.gov/art
2026-03-05 10:29:57,543 - INFO -   发现YouTube链接，尝试获取transcript: https://youtu.be/EreHG1XZ4x8?si=dtC248q83TitjJ64
2026-03-05 10:29:58,140 - INFO - [22] Begich, Nicholas: 潜在文章中发现涉华内容 - In the News...
2026-03-05 10:29:58,141 - INFO - [22] Begich, Nicholas: 在 media 第 1 页最终找到 1 篇涉华文章
2026-03-05 10:29:59,303 - WARNING - 获取YouTube transcript失败 g1Qf-Xa9dRA: type object 'YouTubeTranscriptApi' has no attribute 'get_transcript'
2026-03-05 10:30:04,687 - INFO - [22] Begich, Nicholas: 正在处理 media 第 2 页
2026-03-05 10:30:04,694 - INFO - [22] Begich, Nicholas: 在 media 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:30:06,535 - INFO - [23] Bell, Wesley: 在 media 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:30:09,143 - INFO - [17] Barragan, Nanette: 在 press releases 第 5 页最终找到 0 篇涉华文章
2026-03-05 10:30:10,728 - INFO - [23] Bell, Wesley: 正在处理 media 第 2 页
2026-03-05 10:30:10,738 - INFO - [23] Bell, Wesley: 在 media 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:30:12,370 - INFO - [17] Barragan, Nanette: 正在处理 press releases 第 6 页
2026-03-05 10:30:12,377 - INFO - [17] Barragan, Nanette: 在 press releases 第 6 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:30:17,702 - WARNING - 获取YouTube transcript失败 EreHG1XZ4x8: type object 'YouTubeTranscriptApi' has no attribute 'get_transcript'
2026-03-05 10:30:24,037 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPConnectionPool(host='127.0.0.1', port=7890): Read timed out. (read timeout=20)")': http://barrett.house.gov/internships
2026-03-05 10:30:26,628 - INFO - [18] Barrett, Tom: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:30:26,628 - INFO - [18] Barrett, Tom: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:30:26,631 - INFO - [25] 正在处理: Bera, Ami - https://bera.house.gov
2026-03-05 10:30:29,695 - INFO - [22] Begich, Nicholas: 在 media 第 2 页最终找到 0 篇涉华文章
2026-03-05 10:30:29,695 - INFO - [22] Begich, Nicholas: 完成 media 的所有翻页，共处理 2 页，累计找到 1 篇涉华文章
2026-03-05 10:30:30,371 - INFO - [23] Bell, Wesley: 在 media 第 2 页最终找到 0 篇涉华文章
2026-03-05 10:30:30,371 - INFO - [23] Bell, Wesley: 完成 media 的所有翻页，共处理 2 页，累计找到 0 篇涉华文章
2026-03-05 10:30:31,744 - INFO - [17] Barragan, Nanette: 在 press releases 第 6 页最终找到 0 篇涉华文章
2026-03-05 10:30:31,744 - INFO - [17] Barragan, Nanette: 完成 press releases 的所有翻页，共处理 6 页，累计找到 0 篇涉华文章
2026-03-05 10:30:31,764 - INFO - [26] 正在处理: Bergman, Jack - https://bergman.house.gov
2026-03-05 10:30:34,193 - INFO - [22] Begich, Nicholas: 成功提取文章 - In the News...
2026-03-05 10:30:34,310 - INFO - [23] Bell, Wesley: 正在处理 press releases 第 1 页
2026-03-05 10:30:34,331 - INFO - [23] Bell, Wesley: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:30:37,458 - INFO - [22] Begich, Nicholas: 正在处理 press releases 第 1 页
2026-03-05 10:30:37,469 - INFO - [22] Begich, Nicholas: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:30:42,150 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /media/in-the-news
2026-03-05 10:30:50,747 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:30:51,623 - INFO - [24] Bentz, Cliff: 潜在文章中发现涉华内容 - Foreign Affairs...
2026-03-05 10:30:51,623 - INFO - [24] Bentz, Cliff: 在 media 第 1 页最终找到 1 篇涉华文章
2026-03-05 10:30:51,624 - INFO - [24] Bentz, Cliff: 完成 media 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 10:30:52,351 - INFO - [25] Bera, Ami: 找到 8 个新闻相关链接
2026-03-05 10:30:55,014 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:30:55,585 - INFO - [24] Bentz, Cliff: 文章日期早于2021年，跳过
2026-03-05 10:30:56,706 - INFO - [25] Bera, Ami: 正在处理 news 第 1 页
2026-03-05 10:30:56,731 - INFO - [25] Bera, Ami: 在 news 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:30:58,255 - INFO - [24] Bentz, Cliff: 正在处理 press releases 第 1 页
2026-03-05 10:30:58,268 - INFO - [24] Bentz, Cliff: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:31:01,655 - INFO - [23] Bell, Wesley: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:31:01,656 - INFO - [23] Bell, Wesley: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:31:01,656 - INFO - [27] 正在处理: Beyer, Donald - https://beyer.house.gov
2026-03-05 10:31:06,230 - INFO - [22] Begich, Nicholas: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:31:06,231 - INFO - [22] Begich, Nicholas: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:31:06,232 - INFO - [28] 正在处理: Bice, Stephanie - https://bice.house.gov
2026-03-05 10:31:08,947 - INFO - [28] Bice, Stephanie: 找到 10 个新闻相关链接
2026-03-05 10:31:12,180 - INFO - [28] Bice, Stephanie: 正在处理 media 第 1 页
2026-03-05 10:31:12,183 - INFO - [28] Bice, Stephanie: 发现翻页链接: https://bice.house.gov/media/weekly-columns/trump-accounts-next-generation
2026-03-05 10:31:12,193 - INFO - [28] Bice, Stephanie: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:31:19,440 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:31:23,642 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPConnectionPool(host='127.0.0.1', port=7890): Read timed out. (read timeout=20)")': http://bentz.house.gov/artcompetition
2026-03-05 10:31:25,572 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:31:32,387 - INFO - [28] Bice, Stephanie: 在 media 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:31:38,013 - INFO - [28] Bice, Stephanie: 正在处理 media 第 2 页
2026-03-05 10:31:38,020 - INFO - [28] Bice, Stephanie: 在 media 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:31:39,162 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPConnectionPool(host='127.0.0.1', port=7890): Read timed out. (read timeout=20)")': http://bera.house.gov/contact/meet-ami
2026-03-05 10:31:41,758 - INFO - [25] Bera, Ami: 在 news 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:31:41,758 - INFO - [25] Bera, Ami: 完成 news 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:31:44,721 - INFO - [25] Bera, Ami: 正在处理 in the news 第 1 页
2026-03-05 10:31:44,750 - INFO - [25] Bera, Ami: 在 in the news 第 1 页找到 1 篇标题含涉华关键词的文章
2026-03-05 10:31:47,670 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPConnectionPool(host='127.0.0.1', port=7890): Read timed out. (read timeout=20)")': http://bentz.house.gov/artcompetition
2026-03-05 10:31:47,758 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:31:49,600 - INFO - [26] Bergman, Jack: 找到 4 个新闻相关链接
2026-03-05 10:31:49,972 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:31:50,860 - INFO - [27] Beyer, Donald: 找到 5 个新闻相关链接
2026-03-05 10:31:53,880 - INFO - [27] Beyer, Donald: 正在处理 congressional app challenge 第 1 页
2026-03-05 10:31:53,891 - INFO - [27] Beyer, Donald: 在 congressional app challenge 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:32:02,456 - INFO - [28] Bice, Stephanie: 在 media 第 2 页最终找到 0 篇涉华文章
2026-03-05 10:32:02,465 - INFO - [28] Bice, Stephanie: 完成 media 的所有翻页，共处理 2 页，累计找到 0 篇涉华文章
2026-03-05 10:32:07,448 - INFO - [28] Bice, Stephanie: 正在处理 press releases 第 1 页
2026-03-05 10:32:07,457 - INFO - [28] Bice, Stephanie: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:32:14,268 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /news
2026-03-05 10:32:15,702 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPConnectionPool(host='127.0.0.1', port=7890): Read timed out. (read timeout=20)")': http://bentz.house.gov/artcompetition
2026-03-05 10:32:16,208 - INFO - [27] Beyer, Donald: 在 congressional app challenge 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:32:16,210 - INFO - [27] Beyer, Donald: 完成 congressional app challenge 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:32:16,931 - INFO - [26] Bergman, Jack: 正在处理 media 第 1 页
2026-03-05 10:32:16,984 - INFO - [26] Bergman, Jack: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:32:19,174 - INFO - [27] Beyer, Donald: 正在处理 newsroom 第 1 页
2026-03-05 10:32:19,195 - INFO - [27] Beyer, Donald: 在 newsroom 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:32:27,413 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPConnectionPool(host='127.0.0.1', port=7890): Read timed out. (read timeout=20)")': http://bera.house.gov/get-help/grant-applicants
2026-03-05 10:32:33,060 - INFO - [28] Bice, Stephanie: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:32:33,061 - INFO - [28] Bice, Stephanie: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:32:36,597 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /artcompetition
2026-03-05 10:32:36,766 - INFO - [28] Bice, Stephanie: 正在处理 in the news 第 1 页
2026-03-05 10:32:36,786 - INFO - [28] Bice, Stephanie: 在 in the news 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:32:38,781 - INFO - [26] Bergman, Jack: 在 media 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:32:38,781 - INFO - [26] Bergman, Jack: 完成 media 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:32:41,169 - INFO - [27] Beyer, Donald: 在 newsroom 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:32:41,169 - INFO - [27] Beyer, Donald: 完成 newsroom 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:32:42,657 - INFO - [26] Bergman, Jack: 正在处理 press releases 第 1 页
2026-03-05 10:32:42,667 - INFO - [26] Bergman, Jack: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:32:44,375 - INFO - [27] Beyer, Donald: 正在处理 press releases 第 1 页
2026-03-05 10:32:44,385 - INFO - [27] Beyer, Donald: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:32:51,421 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPConnectionPool(host='127.0.0.1', port=7890): Read timed out. (read timeout=20)")': http://bera.house.gov/get-help/grant-applicants
2026-03-05 10:32:59,391 - INFO - [28] Bice, Stephanie: 在 in the news 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:32:59,391 - INFO - [28] Bice, Stephanie: 完成 in the news 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:32:59,393 - INFO - [29] 正在处理: Biggs, Andy - https://biggs.house.gov
2026-03-05 10:33:01,637 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /artcompetition
2026-03-05 10:33:04,392 - INFO - [27] Beyer, Donald: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:33:04,392 - INFO - [27] Beyer, Donald: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:33:04,393 - INFO - [30] 正在处理: Biggs, Sheri - https://sheribiggs.house.gov/
2026-03-05 10:33:05,196 - INFO - [29] Biggs, Andy: 找到 12 个新闻相关链接
2026-03-05 10:33:06,567 - INFO - [26] Bergman, Jack: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:33:06,568 - INFO - [26] Bergman, Jack: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:33:07,105 - INFO - [30] Biggs, Sheri: 找到 8 个新闻相关链接
2026-03-05 10:33:09,119 - INFO - [29] Biggs, Andy: 正在处理 newsletter subscribe 第 1 页
2026-03-05 10:33:09,125 - INFO - [29] Biggs, Andy: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:33:11,245 - INFO - [26] Bergman, Jack: 正在处理 e-newsletter sign up 第 1 页
2026-03-05 10:33:11,258 - INFO - [26] Bergman, Jack: 在 e-newsletter sign up 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:33:12,234 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /get-help/grant-applicants
2026-03-05 10:33:12,807 - INFO - [30] Biggs, Sheri: 正在处理 newsletter subscribe 第 1 页
2026-03-05 10:33:12,812 - INFO - [30] Biggs, Sheri: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:33:14,148 - INFO - [25] Bera, Ami: 在 in the news 第 1 页最终找到 1 篇涉华文章
2026-03-05 10:33:14,148 - INFO - [25] Bera, Ami: 完成 in the news 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 10:33:17,839 - INFO - [25] Bera, Ami: 文章日期早于2021年，跳过
2026-03-05 10:33:22,742 - INFO - [25] Bera, Ami: 正在处理 press releases 第 1 页
2026-03-05 10:33:22,756 - INFO - [25] Bera, Ami: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:33:28,951 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /services/congressional-app-challenge
2026-03-05 10:33:32,304 - INFO - [26] Bergman, Jack: 在 e-newsletter sign up 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:33:32,305 - INFO - [26] Bergman, Jack: 完成 e-newsletter sign up 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:33:32,305 - INFO - [31] 正在处理: Bilirakis, Gus - https://bilirakis.house.gov/
2026-03-05 10:33:36,630 - INFO - [30] Biggs, Sheri: 在 newsletter subscribe 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:33:36,630 - INFO - [30] Biggs, Sheri: 完成 newsletter subscribe 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:33:37,639 - INFO - [31] Bilirakis, Gus: 找到 9 个新闻相关链接
2026-03-05 10:33:38,085 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /media/whats-biggs-idea-podcast
2026-03-05 10:33:41,624 - INFO - [30] Biggs, Sheri: 正在处理 media 第 1 页
2026-03-05 10:33:41,629 - INFO - [30] Biggs, Sheri: 发现翻页链接: https://sheribiggs.house.gov/?page=0
2026-03-05 10:33:41,645 - INFO - [30] Biggs, Sheri: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:33:43,558 - INFO - [31] Bilirakis, Gus: 正在处理 newsletter subscribe 第 1 页
2026-03-05 10:33:43,569 - INFO - [31] Bilirakis, Gus: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:33:46,992 - INFO - [25] Bera, Ami: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:33:46,993 - INFO - [25] Bera, Ami: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:33:46,993 - INFO - [32] 正在处理: Bishop, Sanford - https://bishop.house.gov/
2026-03-05 10:33:49,145 - INFO - [24] Bentz, Cliff: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:33:49,146 - INFO - [24] Bentz, Cliff: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:33:49,146 - INFO - [33] 正在处理: Boebert, Lauren - https://boebert.house.gov
2026-03-05 10:33:52,094 - INFO - [32] Bishop, Sanford: 找到 14 个新闻相关链接
2026-03-05 10:33:53,953 - INFO - [33] Boebert, Lauren: 找到 10 个新闻相关链接
2026-03-05 10:33:56,821 - INFO - [33] Boebert, Lauren: 正在处理 news 第 1 页
2026-03-05 10:33:56,834 - INFO - [33] Boebert, Lauren: 在 news 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:33:57,377 - INFO - [32] Bishop, Sanford: 正在处理 newsletters, town halls, & updates 第 1 页
2026-03-05 10:33:57,386 - INFO - [32] Bishop, Sanford: 在 newsletters, town halls, & updates 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:34:01,351 - INFO - [31] Bilirakis, Gus: 潜在文章中发现涉华内容 - Committees and Caucuses...
2026-03-05 10:34:01,427 - INFO - [30] Biggs, Sheri: 在 media 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:34:07,074 - INFO - [32] Bishop, Sanford: 潜在文章中发现涉华内容 - Committees and Caucuses...
2026-03-05 10:34:07,128 - INFO - [31] Bilirakis, Gus: 在 newsletter subscribe 第 1 页最终找到 1 篇涉华文章
2026-03-05 10:34:07,133 - INFO - [31] Bilirakis, Gus: 完成 newsletter subscribe 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 10:34:08,259 - INFO - [30] Biggs, Sheri: 正在处理 media 第 2 页
2026-03-05 10:34:08,266 - INFO - [30] Biggs, Sheri: 在 media 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:34:10,290 - INFO - [31] Bilirakis, Gus: 文章日期早于2021年，跳过
2026-03-05 10:34:13,007 - INFO - [31] Bilirakis, Gus: 正在处理 newsletter unsubscribe 第 1 页
2026-03-05 10:34:13,015 - INFO - [31] Bilirakis, Gus: 在 newsletter unsubscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:34:16,014 - INFO - [33] Boebert, Lauren: 在 news 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:34:16,014 - INFO - [33] Boebert, Lauren: 完成 news 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
